transaction_logistic_pharmacy_id,date,drug_supplier,drug_id,quantity
L14617,2/24/2016 18:28,dsupp71829029,drug49452730,551
L14618,2/24/2016 18:28,dsupp71829029,drug72930892,436
L14619,2/24/2016 18:28,dsupp71829029,drug22125507,922
L14620,2/24/2016 18:28,dsupp71829029,drug00666374,568
L14621,2/24/2016 18:28,dsupp71829029,drug12890255,581
L14622,2/24/2016 18:28,dsupp71829029,drug13038472,896
L14623,2/24/2016 18:28,dsupp71829029,drug07442995,723
L14624,2/24/2016 18:28,dsupp71829029,drug70682915,861
L14625,2/24/2016 18:28,dsupp71829029,drug45996863,447
L14626,2/24/2016 18:28,dsupp71829029,drug31410335,324
L14627,2/24/2016 18:28,dsupp71829029,drug77438058,702
L14628,2/24/2016 18:28,dsupp71829029,drug02347912,971
L14629,2/24/2016 18:28,dsupp71829029,drug22125507,283
L14630,2/24/2016 18:28,dsupp71829029,drug80279068,261
L14631,2/24/2016 18:28,dsupp71829029,drug90435782,861
L14632,2/24/2016 18:28,dsupp71829029,drug51671051,810
L14633,2/24/2016 18:28,dsupp71829029,drug18797701,273
L14634,2/24/2016 18:28,dsupp71829029,drug54349650,393
L14635,2/24/2016 18:28,dsupp71829029,drug42187806,858
L14636,2/24/2016 18:28,dsupp71829029,drug53526540,947
L14637,2/24/2016 18:28,dsupp71829029,drug60470010,397
L14638,2/24/2016 18:28,dsupp71829029,drug36775507,274
L14639,2/24/2016 18:28,dsupp71829029,drug91243812,425
L14640,2/24/2016 18:28,dsupp71829029,drug53537447,352
L14641,2/24/2016 18:28,dsupp71829029,drug09768543,125
L14642,2/24/2016 18:28,dsupp71829029,drug58415733,260
L14643,2/24/2016 18:28,dsupp71829029,drug40052861,783
L14644,2/24/2016 18:28,dsupp71829029,drug35061861,257
L14645,2/24/2016 18:28,dsupp71829029,drug12890255,380
L14646,2/24/2016 18:28,dsupp71829029,drug90730092,701
L14647,2/24/2016 18:28,dsupp71829029,drug02347912,242
L14648,2/24/2016 18:28,dsupp71829029,drug26446547,548
L14649,2/24/2016 18:28,dsupp71829029,drug91084545,442
L14650,2/24/2016 18:28,dsupp71829029,drug07442995,976
L14651,2/24/2016 18:28,dsupp71829029,drug24714877,982
L14652,2/24/2016 18:28,dsupp71829029,drug37858179,952
L14653,2/24/2016 18:28,dsupp71829029,drug51423551,594
L14654,2/24/2016 18:28,dsupp71829029,drug85864856,750
L14655,2/24/2016 18:28,dsupp71829029,drug40688589,435
L14656,2/24/2016 18:28,dsupp71829029,drug91280893,633
L14657,2/24/2016 18:28,dsupp71829029,drug34105634,703
L14658,2/24/2016 18:28,dsupp71829029,drug31282017,986
L14659,2/24/2016 18:28,dsupp71829029,drug91280893,1000
L14660,2/24/2016 18:28,dsupp71829029,drug24274852,588
L14661,2/24/2016 18:28,dsupp71829029,drug43043958,638
L14662,2/24/2016 18:28,dsupp71829029,drug54349650,215
L14663,2/24/2016 18:28,dsupp71829029,drug53284600,468
L14664,2/24/2016 18:28,dsupp71829029,drug90435782,712
L14665,2/24/2016 18:28,dsupp71829029,drug53526540,386
L14666,2/24/2016 18:28,dsupp71829029,drug72930892,707
L14667,2/15/2019 18:51,dsupp19180007,drug76207815,911
L14668,2/15/2019 18:51,dsupp19180007,drug82627058,455
L14669,2/15/2019 18:51,dsupp19180007,drug20906559,975
L14670,2/15/2019 18:51,dsupp19180007,drug22155948,197
L14671,2/15/2019 18:51,dsupp19180007,drug22125507,618
L14672,2/15/2019 18:51,dsupp19180007,drug07442995,406
L14673,2/15/2019 18:51,dsupp19180007,drug79748780,801
L14674,2/15/2019 18:51,dsupp19180007,drug07442995,794
L14675,2/15/2019 18:51,dsupp19180007,drug67522019,224
L14676,2/15/2019 18:51,dsupp19180007,drug53284600,616
L14677,2/15/2019 18:51,dsupp19180007,drug76207815,580
L14678,2/15/2019 18:51,dsupp19180007,drug13317331,179
L14679,2/15/2019 18:51,dsupp19180007,drug93448178,112
L14680,2/15/2019 18:51,dsupp19180007,drug87480702,423
L14681,2/15/2019 18:51,dsupp19180007,drug00666374,678
L14682,2/15/2019 18:51,dsupp19180007,drug81163762,669
L14683,2/15/2019 18:51,dsupp19180007,drug90188947,893
L14684,2/15/2019 18:51,dsupp19180007,drug31004220,449
L14685,2/15/2019 18:51,dsupp19180007,drug07437342,448
L14686,2/15/2019 18:51,dsupp19180007,drug98072057,152
L14687,2/15/2019 18:51,dsupp19180007,drug63617689,600
L14688,2/15/2019 18:51,dsupp19180007,drug23867758,923
L14689,2/15/2019 18:51,dsupp19180007,drug45482502,148
L14690,2/15/2019 18:51,dsupp19180007,drug98072057,838
L14691,2/15/2019 18:51,dsupp19180007,drug72889619,828
L14692,2/15/2019 18:51,dsupp19180007,drug85966482,455
L14693,2/15/2019 18:51,dsupp19180007,drug35061861,120
L14694,2/15/2019 18:51,dsupp19180007,drug44812263,389
L14695,2/15/2019 18:51,dsupp19180007,drug36646647,781
L14696,2/15/2019 18:51,dsupp19180007,drug48331708,978
L14697,2/15/2019 18:51,dsupp19180007,drug68357658,729
L14698,2/15/2019 18:51,dsupp19180007,drug94575323,334
L14699,2/15/2019 18:51,dsupp19180007,drug72930892,914
L14700,2/15/2019 18:51,dsupp19180007,drug39018649,928
L14701,2/15/2019 18:51,dsupp19180007,drug60282545,471
L14702,2/15/2019 18:51,dsupp19180007,drug93448178,588
L14703,2/15/2019 18:51,dsupp19180007,drug63617689,520
L14704,2/15/2019 18:51,dsupp19180007,drug62529365,712
L14705,2/15/2019 18:51,dsupp19180007,drug52419621,336
L14706,2/15/2019 18:51,dsupp19180007,drug18797701,529
L14707,2/15/2019 18:51,dsupp19180007,drug73216940,479
L14708,2/15/2019 18:51,dsupp19180007,drug30212688,809
L14709,2/15/2019 18:51,dsupp19180007,drug75151645,786
L14710,2/15/2019 18:51,dsupp19180007,drug45996863,366
L14711,2/15/2019 18:51,dsupp19180007,drug07005824,125
L14712,2/15/2019 18:51,dsupp19180007,drug18797701,373
L14713,2/15/2019 18:51,dsupp19180007,drug98072057,748
L14714,2/15/2019 18:51,dsupp19180007,drug01308433,789
L14715,2/15/2019 18:51,dsupp19180007,drug29155903,650
L14716,2/15/2019 18:51,dsupp19180007,drug16108141,595
L14717,2/15/2019 18:51,dsupp19180007,drug43043958,366
L14718,2/15/2019 18:51,dsupp19180007,drug65864098,897
L14719,2/15/2019 18:51,dsupp19180007,drug83393358,419
L14720,2/15/2019 18:51,dsupp19180007,drug81163762,674
L14721,2/15/2019 18:51,dsupp19180007,drug66048138,911
L14722,2/15/2019 18:51,dsupp19180007,drug88734576,394
L14723,2/15/2019 18:51,dsupp19180007,drug07005824,138
L14724,2/15/2019 18:51,dsupp19180007,drug22155948,344
L14725,2/15/2019 18:51,dsupp19180007,drug10580707,151
L14726,2/15/2019 18:51,dsupp19180007,drug07216213,800
L14727,2/15/2019 18:51,dsupp19180007,drug17244244,954
L14728,2/15/2019 18:51,dsupp19180007,drug83741951,320
L14729,2/15/2019 18:51,dsupp19180007,drug66600541,606
L14730,2/15/2019 18:51,dsupp19180007,drug36775507,871
L14731,2/15/2019 18:51,dsupp19180007,drug27231500,847
L14732,2/15/2019 18:51,dsupp19180007,drug90626067,936
L14733,2/15/2019 18:51,dsupp19180007,drug00913164,924
L14734,2/15/2019 18:51,dsupp19180007,drug60282545,164
L14735,2/15/2019 18:51,dsupp19180007,drug67522019,837
L14736,2/15/2019 18:51,dsupp19180007,drug75324698,804
L14737,2/15/2019 18:51,dsupp19180007,drug07216213,383
L14738,2/15/2019 18:51,dsupp19180007,drug75151645,353
L14739,2/15/2019 18:51,dsupp19180007,drug85881884,521
L14740,2/15/2019 18:51,dsupp19180007,drug63617689,869
L14741,2/15/2019 18:51,dsupp19180007,drug24571234,375
L14742,2/15/2019 18:51,dsupp19180007,drug07596964,751
L14743,2/15/2019 18:51,dsupp19180007,drug38475368,226
L14744,5/2/2017 22:40,dsupp86637336,drug39502094,547
L14745,5/2/2017 22:40,dsupp86637336,drug45659690,866
L14746,5/2/2017 22:40,dsupp86637336,drug02160115,852
L14747,5/2/2017 22:40,dsupp86637336,drug53526540,298
L14748,5/2/2017 22:40,dsupp86637336,drug15371560,959
L14749,5/2/2017 22:40,dsupp86637336,drug90419812,161
L14750,5/2/2017 22:40,dsupp86637336,drug89581438,410
L14751,5/2/2017 22:40,dsupp86637336,drug16108141,910
L14752,5/2/2017 22:40,dsupp86637336,drug85864856,113
L14753,5/2/2017 22:40,dsupp86637336,drug94449822,328
L14754,5/2/2017 22:40,dsupp86637336,drug27231500,389
L14755,5/2/2017 22:40,dsupp86637336,drug27231500,600
L14756,5/2/2017 22:40,dsupp86637336,drug51906948,773
L14757,5/2/2017 22:40,dsupp86637336,drug10212486,708
L14758,5/2/2017 22:40,dsupp86637336,drug61824010,942
L14759,5/2/2017 22:40,dsupp86637336,drug81472369,239
L14760,5/2/2017 22:40,dsupp86637336,drug36537068,918
L14761,5/2/2017 22:40,dsupp86637336,drug51976255,214
L14762,5/2/2017 22:40,dsupp86637336,drug96302910,553
L14763,5/2/2017 22:40,dsupp86637336,drug45403330,309
L14764,5/2/2017 22:40,dsupp86637336,drug12890255,812
L14765,5/2/2017 22:40,dsupp86637336,drug36537068,171
L14766,5/2/2017 22:40,dsupp86637336,drug81459506,340
L14767,5/2/2017 22:40,dsupp86637336,drug67522019,501
L14768,5/2/2017 22:40,dsupp86637336,drug71734989,969
L14769,5/2/2017 22:40,dsupp86637336,drug72930892,477
L14770,5/2/2017 22:40,dsupp86637336,drug03209257,967
L14771,5/2/2017 22:40,dsupp86637336,drug07596964,635
L14772,5/2/2017 22:40,dsupp86637336,drug54148048,514
L14773,5/2/2017 22:40,dsupp86637336,drug60282545,485
L14774,6/9/2016 5:02,dsupp04217381,drug21625060,971
L14775,6/9/2016 5:02,dsupp04217381,drug68357658,735
L14776,6/9/2016 5:02,dsupp04217381,drug72486597,641
L14777,6/9/2016 5:02,dsupp04217381,drug43043958,301
L14778,6/9/2016 5:02,dsupp04217381,drug30387515,463
L14779,6/9/2016 5:02,dsupp04217381,drug61531215,302
L14780,6/9/2016 5:02,dsupp04217381,drug14294525,936
L14781,6/9/2016 5:02,dsupp04217381,drug53284600,712
L14782,6/9/2016 5:02,dsupp04217381,drug61824010,421
L14783,6/9/2016 5:02,dsupp04217381,drug02277240,722
L14784,6/9/2016 5:02,dsupp04217381,drug05497454,270
L14785,6/9/2016 5:02,dsupp04217381,drug37641146,625
L14786,6/9/2016 5:02,dsupp04217381,drug51671051,213
L14787,6/9/2016 5:02,dsupp04217381,drug59470267,900
L14788,6/9/2016 5:02,dsupp04217381,drug84538864,368
L14789,6/9/2016 5:02,dsupp04217381,drug78223950,630
L14790,6/9/2016 5:02,dsupp04217381,drug40052861,619
L14791,6/9/2016 5:02,dsupp04217381,drug12890255,600
L14792,6/9/2016 5:02,dsupp04217381,drug29155903,466
L14793,6/9/2016 5:02,dsupp04217381,drug29155903,172
L14794,6/9/2016 5:02,dsupp04217381,drug72250907,558
L14795,6/9/2016 5:02,dsupp04217381,drug37448561,651
L14796,6/9/2016 5:02,dsupp04217381,drug98928200,866
L14797,6/9/2016 5:02,dsupp04217381,drug07437342,617
L14798,6/9/2016 5:02,dsupp04217381,drug57961255,878
L14799,6/9/2016 5:02,dsupp04217381,drug65864098,233
L14800,6/9/2016 5:02,dsupp04217381,drug82627058,740
L14801,6/9/2016 5:02,dsupp04217381,drug83741951,116
L14802,6/9/2016 5:02,dsupp04217381,drug36537068,577
L14803,6/9/2016 5:02,dsupp04217381,drug13317331,843
L14804,6/9/2016 5:02,dsupp04217381,drug68272647,555
L14805,6/9/2016 5:02,dsupp04217381,drug94575323,400
L14806,6/9/2016 5:02,dsupp04217381,drug98072057,625
L14807,6/9/2016 5:02,dsupp04217381,drug22852205,822
L14808,6/9/2016 5:02,dsupp04217381,drug49452730,920
L14809,6/9/2016 5:02,dsupp04217381,drug53537447,781
L14810,6/9/2016 5:02,dsupp04217381,drug38475368,881
L14811,6/9/2016 5:02,dsupp04217381,drug80124078,310
L14812,6/9/2016 5:02,dsupp04217381,drug54148048,330
L14813,6/9/2016 5:02,dsupp04217381,drug38178634,756
L14814,6/9/2016 5:02,dsupp04217381,drug07951190,970
L14815,6/9/2016 5:02,dsupp04217381,drug53537447,851
L14816,6/9/2016 5:02,dsupp04217381,drug98072057,428
L14817,6/9/2016 5:02,dsupp04217381,drug90419812,397
L14818,6/9/2016 5:02,dsupp04217381,drug37591403,816
L14819,6/9/2016 5:02,dsupp04217381,drug88734576,989
L14820,6/9/2016 5:02,dsupp04217381,drug35061861,195
L14821,6/9/2016 5:02,dsupp04217381,drug00666374,966
L14822,6/9/2016 5:02,dsupp04217381,drug81459506,342
L14823,6/9/2016 5:02,dsupp04217381,drug53526540,864
L14824,6/9/2016 5:02,dsupp04217381,drug36775507,988
L14825,6/9/2016 5:02,dsupp04217381,drug00296038,250
L14826,6/9/2016 5:02,dsupp04217381,drug80124078,241
L14827,6/9/2016 5:02,dsupp04217381,drug60843760,688
L14828,6/9/2016 5:02,dsupp04217381,drug44812263,364
L14829,6/9/2016 5:02,dsupp04217381,drug39664051,270
L14830,6/9/2016 5:02,dsupp04217381,drug48331708,150
L14831,6/9/2016 5:02,dsupp04217381,drug91280893,373
L14832,6/9/2016 5:02,dsupp04217381,drug02277240,891
L14833,6/9/2016 5:02,dsupp04217381,drug28011682,570
L14834,6/9/2016 5:02,dsupp04217381,drug85881884,945
L14835,6/9/2016 5:02,dsupp04217381,drug81459506,568
L14836,6/9/2016 5:02,dsupp04217381,drug48733458,800
L14837,6/9/2016 5:02,dsupp04217381,drug87480702,824
L14838,6/9/2016 5:02,dsupp04217381,drug52419621,589
L14839,6/9/2016 5:02,dsupp04217381,drug14294525,709
L14840,6/9/2016 5:02,dsupp04217381,drug98072057,159
L14841,6/9/2016 5:02,dsupp04217381,drug60282545,972
L14842,6/9/2016 5:02,dsupp04217381,drug30212688,759
L14843,6/9/2016 5:02,dsupp04217381,drug27231500,729
L14844,6/9/2016 5:02,dsupp04217381,drug98072057,397
L14845,6/9/2016 5:02,dsupp04217381,drug43043958,304
L14846,6/9/2016 5:02,dsupp04217381,drug95984926,813
L14847,6/9/2016 5:02,dsupp04217381,drug12890255,191
L14848,6/9/2016 5:02,dsupp04217381,drug82066062,385
L14849,6/9/2016 5:02,dsupp04217381,drug53537447,446
L14850,6/9/2016 5:02,dsupp04217381,drug72250907,560
L14851,6/9/2016 5:02,dsupp04217381,drug92078413,910
L14852,6/9/2016 5:02,dsupp04217381,drug24571234,390
L14853,6/9/2016 5:02,dsupp04217381,drug78926509,520
L14854,6/9/2016 5:02,dsupp04217381,drug25473605,979
L14855,6/9/2016 5:02,dsupp04217381,drug29155903,681
L14856,6/9/2016 5:02,dsupp04217381,drug72930892,117
L14857,4/21/2018 8:31,dsupp75704988,drug19384863,288
L14858,4/21/2018 8:31,dsupp75704988,drug17244244,802
L14859,4/21/2018 8:31,dsupp75704988,drug27231500,779
L14860,4/21/2018 8:31,dsupp75704988,drug27231500,552
L14861,4/21/2018 8:31,dsupp75704988,drug90730092,521
L14862,4/21/2018 8:31,dsupp75704988,drug85881884,108
L14863,4/21/2018 8:31,dsupp75704988,drug07139598,714
L14864,4/21/2018 8:31,dsupp75704988,drug52874741,360
L14865,4/21/2018 8:31,dsupp75704988,drug90482731,806
L14866,4/21/2018 8:31,dsupp75704988,drug43279241,140
L14867,4/21/2018 8:31,dsupp75704988,drug82627058,221
L14868,4/21/2018 8:31,dsupp75704988,drug98928200,883
L14869,4/21/2018 8:31,dsupp75704988,drug90730092,886
L14870,4/21/2018 8:31,dsupp75704988,drug00296038,349
L14871,4/21/2018 8:31,dsupp75704988,drug12221745,725
L14872,4/21/2018 8:31,dsupp75704988,drug97899020,918
L14873,4/21/2018 8:31,dsupp75704988,drug42187806,423
L14874,4/21/2018 8:31,dsupp75704988,drug78223950,883
L14875,4/21/2018 8:31,dsupp75704988,drug78223950,931
L14876,4/21/2018 8:31,dsupp75704988,drug00296038,106
L14877,4/21/2018 8:31,dsupp75704988,drug25473605,448
L14878,4/21/2018 8:31,dsupp75704988,drug94449822,361
L14879,4/21/2018 8:31,dsupp75704988,drug45403330,240
L14880,4/21/2018 8:31,dsupp75704988,drug35061861,896
L14881,4/21/2018 8:31,dsupp75704988,drug60470010,927
L14882,4/21/2018 8:31,dsupp75704988,drug81459506,307
L14883,4/21/2018 8:31,dsupp75704988,drug07954108,303
L14884,4/21/2018 8:31,dsupp75704988,drug19384863,152
L14885,4/21/2018 8:31,dsupp75704988,drug13317331,185
L14886,4/21/2018 8:31,dsupp75704988,drug02160115,556
L14887,4/21/2018 8:31,dsupp75704988,drug71734989,975
L14888,4/21/2018 8:31,dsupp75704988,drug37448561,784
L14889,4/21/2018 8:31,dsupp75704988,drug38475368,447
L14890,4/21/2018 8:31,dsupp75704988,drug29155903,393
L14891,9/20/2016 8:56,dsupp58214817,drug07139598,809
L14892,9/20/2016 8:56,dsupp58214817,drug88734576,996
L14893,9/20/2016 8:56,dsupp58214817,drug45403330,250
L14894,9/20/2016 8:56,dsupp58214817,drug10580707,299
L14895,9/20/2016 8:56,dsupp58214817,drug38178634,708
L14896,9/20/2016 8:56,dsupp58214817,drug68272647,271
L14897,9/20/2016 8:56,dsupp58214817,drug05244287,943
L14898,9/20/2016 8:56,dsupp58214817,drug80279068,198
L14899,9/20/2016 8:56,dsupp58214817,drug04673408,390
L14900,9/20/2016 8:56,dsupp58214817,drug43279241,138
L14901,9/20/2016 8:56,dsupp58214817,drug90626067,800
L14902,9/20/2016 8:56,dsupp58214817,drug24571234,349
L14903,9/20/2016 8:56,dsupp58214817,drug78665699,501
L14904,9/20/2016 8:56,dsupp58214817,drug29155903,415
L14905,9/20/2016 8:56,dsupp58214817,drug30212688,932
L14906,9/20/2016 8:56,dsupp58214817,drug66600541,493
L14907,9/20/2016 8:56,dsupp58214817,drug98928200,629
L14908,9/20/2016 8:56,dsupp58214817,drug09768543,337
L14909,9/20/2016 8:56,dsupp58214817,drug70682915,771
L14910,9/20/2016 8:56,dsupp58214817,drug63247565,873
L14911,9/20/2016 8:56,dsupp58214817,drug96302910,269
L14912,9/20/2016 8:56,dsupp58214817,drug31004220,155
L14913,9/20/2016 8:56,dsupp58214817,drug82307868,673
L14914,9/20/2016 8:56,dsupp58214817,drug22125507,915
L14915,9/20/2016 8:56,dsupp58214817,drug48733458,286
L14916,9/20/2016 8:56,dsupp58214817,drug12890255,268
L14917,9/20/2016 8:56,dsupp58214817,drug71734989,815
L14918,9/20/2016 8:56,dsupp58214817,drug07442995,823
L14919,9/20/2016 8:56,dsupp58214817,drug13317331,934
L14920,9/20/2016 8:56,dsupp58214817,drug38178634,486
L14921,9/20/2016 8:56,dsupp58214817,drug79748780,110
L14922,9/20/2016 8:56,dsupp58214817,drug80124078,452
L14923,9/20/2016 8:56,dsupp58214817,drug95984926,457
L14924,9/20/2016 8:56,dsupp58214817,drug47051621,262
L14925,9/20/2016 8:56,dsupp58214817,drug23867758,204
L14926,9/20/2016 8:56,dsupp58214817,drug05244287,372
L14927,9/20/2016 8:56,dsupp58214817,drug04673408,472
L14928,9/20/2016 8:56,dsupp58214817,drug62529365,567
L14929,9/20/2016 8:56,dsupp58214817,drug66048138,774
L14930,9/20/2016 8:56,dsupp58214817,drug23867758,849
L14931,9/20/2016 8:56,dsupp58214817,drug10580707,445
L14932,9/20/2016 8:56,dsupp58214817,drug70453034,707
L14933,9/20/2016 8:56,dsupp58214817,drug51906948,533
L14934,9/20/2016 8:56,dsupp58214817,drug82627058,957
L14935,9/20/2016 8:56,dsupp58214817,drug36537068,149
L14936,9/20/2016 8:56,dsupp58214817,drug91084545,662
L14937,9/20/2016 8:56,dsupp58214817,drug36775507,655
L14938,9/20/2016 8:56,dsupp58214817,drug51976255,799
L14939,9/20/2016 8:56,dsupp58214817,drug98928200,767
L14940,9/20/2016 8:56,dsupp58214817,drug19384863,369
L14941,9/20/2016 8:56,dsupp58214817,drug90188947,966
L14942,9/20/2016 8:56,dsupp58214817,drug82307868,686
L14943,9/20/2016 8:56,dsupp58214817,drug75339562,871
L14944,9/20/2016 8:56,dsupp58214817,drug22852205,806
L14945,9/20/2016 8:56,dsupp58214817,drug75151645,849
L14946,9/20/2016 8:56,dsupp58214817,drug91871275,605
L14947,9/20/2016 8:56,dsupp58214817,drug16108141,978
L14948,5/27/2018 8:08,dsupp85567122,drug40298825,692
L14949,5/27/2018 8:08,dsupp85567122,drug43043958,563
L14950,5/27/2018 8:08,dsupp85567122,drug63247565,202
L14951,5/27/2018 8:08,dsupp85567122,drug23177871,586
L14952,5/27/2018 8:08,dsupp85567122,drug40688589,231
L14953,5/27/2018 8:08,dsupp85567122,drug93448178,890
L14954,5/27/2018 8:08,dsupp85567122,drug06536879,923
L14955,5/27/2018 8:08,dsupp85567122,drug24571234,382
L14956,5/27/2018 8:08,dsupp85567122,drug04673408,475
L14957,5/27/2018 8:08,dsupp85567122,drug31784573,352
L14958,5/27/2018 8:08,dsupp85567122,drug19384863,148
L14959,5/27/2018 8:08,dsupp85567122,drug75339562,269
L14960,5/27/2018 8:08,dsupp85567122,drug84538864,953
L14961,5/27/2018 8:08,dsupp85567122,drug94575323,275
L14962,5/27/2018 8:08,dsupp85567122,drug45996863,855
L14963,5/27/2018 8:08,dsupp85567122,drug82627058,115
L14964,5/27/2018 8:08,dsupp85567122,drug62781800,911
L14965,5/27/2018 8:08,dsupp85567122,drug56280364,999
L14966,5/27/2018 8:08,dsupp85567122,drug23867758,458
L14967,5/27/2018 8:08,dsupp85567122,drug63441802,624
L14968,5/27/2018 8:08,dsupp85567122,drug05810291,160
L14969,5/27/2018 8:08,dsupp85567122,drug53526540,848
L14970,5/27/2018 8:08,dsupp85567122,drug34789896,559
L14971,5/27/2018 8:08,dsupp85567122,drug96302910,755
L14972,5/27/2018 8:08,dsupp85567122,drug67531332,910
L14973,5/27/2018 8:08,dsupp85567122,drug98072057,380
L14974,5/27/2018 8:08,dsupp85567122,drug90435782,271
L14975,5/27/2018 8:08,dsupp85567122,drug84538864,251
L14976,5/27/2018 8:08,dsupp85567122,drug00913164,100
L14977,5/27/2018 8:08,dsupp85567122,drug73414681,664
L14978,5/27/2018 8:08,dsupp85567122,drug02347912,811
L14979,5/27/2018 8:08,dsupp85567122,drug81163762,645
L14980,5/27/2018 8:08,dsupp85567122,drug81285006,758
L14981,5/27/2018 8:08,dsupp85567122,drug34105634,306
L14982,5/27/2018 8:08,dsupp85567122,drug37591403,522
L14983,5/27/2018 8:08,dsupp85567122,drug40052861,584
L14984,5/27/2018 8:08,dsupp85567122,drug70682915,244
L14985,5/27/2018 8:08,dsupp85567122,drug02160115,566
L14986,5/27/2018 8:08,dsupp85567122,drug62781800,773
L14987,5/27/2018 8:08,dsupp85567122,drug43043958,965
L14988,5/27/2018 8:08,dsupp85567122,drug68272647,969
L14989,5/27/2018 8:08,dsupp85567122,drug61531215,565
L14990,5/27/2018 8:08,dsupp85567122,drug73216940,355
L14991,5/27/2018 8:08,dsupp85567122,drug66600541,769
L14992,5/27/2018 8:08,dsupp85567122,drug14294525,321
L14993,5/27/2018 8:08,dsupp85567122,drug60282545,905
L14994,5/27/2018 8:08,dsupp85567122,drug73414681,737
L14995,5/27/2018 8:08,dsupp85567122,drug10212486,673
L14996,5/27/2018 8:08,dsupp85567122,drug66048138,353
L14997,5/27/2018 8:08,dsupp85567122,drug61824010,823
L14998,5/27/2018 8:08,dsupp85567122,drug65864098,861
